,Player,Year,poss,raptor_defense,raptor_total,war_total,war_reg_season,predator_defense,predator_total,pace_impact
13793,Scott Williams,1991,813,0.141096427,-1.68173668,0.217369867,0.2449512,-0.45173752,-2.235951793,0.59558385
13794,Scott Williams,1992,1975,1.172074914,0.154701883,1.524132749,1.017388971,1.038721854,-0.083956986,0.615703431
13795,Scott Williams,1993,3405,1.407422594,0.3720192,2.824883505,2.450834856,1.422975892,0.514123425,0.509570414
13796,Scott Williams,1994,1507,1.227091188,-0.521009047,0.916807486,0.675494921,1.277205114,-0.181501616,0.829746296
13797,Scott Williams,1995,3415,0.5170826,-1.050785658,1.546643941,1.546643941,0.884894747,-0.842516441,0.159904519
13798,Scott Williams,1996,375,-0.244877345,-2.670833583,0.007816712,0.007816712,-0.259688025,-3.325341115,0.254002024
13799,Scott Williams,1997,2645,-0.003560021,-1.729711824,0.686221197,0.686221197,0.657936756,-1.254101009,0.087250793
13800,Scott Williams,1998,1526,0.068989268,-1.787068772,0.394792976,0.394792976,0.10308544,-2.046556859,0.295217918
13801,Scott Williams,1999,85,2.310281406,-7.299115046,-0.109368311,-0.109368311,2.332167689,-5.946845036,2.001447128
13802,Scott Williams,2000,3082,0.196331099,-0.672152193,1.700821462,1.313529243,0.468253775,-0.289909623,0.134158876
13803,Scott Williams,2001,3172,2.577198225,1.284327862,3.465720969,2.127169331,2.48016813,1.288789679,0.212806731
13804,Scott Williams,2002,1404,-0.909402822,-5.011438834,-0.850234872,-0.850234872,-0.883694393,-4.970674321,-0.011384916
13805,Scott Williams,2003,1841,-0.062782342,-4.178184939,-0.698352651,-0.808586413,0.376932303,-3.582934819,0.809977788
13806,Scott Williams,2004,1054,-0.007276865,-2.435538742,0.090364708,0.139122612,0.488205361,-1.864504814,0.962166247
13807,Scott Williams,2005,287,-0.906155671,-5.219090094,-0.19292589,-0.19292589,-0.606393949,-4.871374073,0.695476066
13808,Sean Williams,2008,2464,0.3550102,-3.096818159,-0.226694137,-0.226694137,0.296188837,-3.255419815,0.230162778
13809,Sean Williams,2009,693,-0.794244721,-4.533259661,-0.335687142,-0.335687142,-0.749397564,-4.768205165,0.750616997
13810,Sean Williams,2010,437,1.10464086,-4.261554759,-0.176896695,-0.176896695,0.650847595,-4.639676237,0.984134822
13811,Sean Williams,2012,216,-0.443512682,-0.707975988,0.113428086,0.168050122,-0.601910126,-1.2704477,0.766788818
13812,Shammond Williams,1999,7,-3.168957142,6.351535908,0.018214806,0.018214806,-4.92487349,2.415823459,-1.742381578
13813,Shammond Williams,2000,1204,-1.070778403,-1.375187119,0.470252354,-0.185164738,-1.95067207,-2.086513916,0.25987143
13814,Shammond Williams,2001,2390,-1.831089611,0.089123334,1.783806362,1.783806362,-2.452907582,-0.982019944,-0.487242467
13815,Shammond Williams,2002,1199,-2.057642285,-1.222999738,0.49837659,0.482257348,-3.256975663,-2.687505372,-0.165153123
13816,Shammond Williams,2003,3604,0.179142703,-0.642010403,2.051358708,2.051358708,0.044975578,-0.856698509,1.264722937
13817,Shammond Williams,2004,1485,-1.643829375,-1.878105222,0.342982637,0.402734808,-2.016546442,-2.348134172,1.293410445
13818,Shammond Williams,2007,839,-1.220617518,-2.449233609,0.064273835,0.101807368,-1.854446407,-3.312556407,-0.313416171
13819,Shelden Williams,2007,2871,-0.324183802,-3.670225599,-0.712527074,-0.712527074,-0.417384571,-3.782849252,0.223230464
13820,Shelden Williams,2008,1517,-0.861670581,-3.773594542,-0.411094868,-0.411094868,-1.065904437,-4.148354539,0.482447557
13821,Shelden Williams,2009,1005,-0.11141344,-3.450332441,-0.175316241,-0.175316241,-0.543350304,-3.845308496,0.365734401
13822,Shelden Williams,2010,1259,0.481269687,-1.033507295,0.563364732,0.716541473,-0.247847171,-2.332978169,0.299812361
13823,Shelden Williams,2011,1835,-0.57338323,-3.291168154,-0.251013989,-0.251013989,-0.592020669,-3.377004367,0.083266343
13824,Shelden Williams,2012,2423,-0.427269658,-2.929542645,-0.116833935,-0.116833935,0.027153282,-2.581462244,-0.040338864
13825,Shawne Williams,2007,1083,-3.010807041,-3.426389138,-0.192480145,-0.192480145,-3.243781207,-4.480892976,0.294841713
13826,Shawne Williams,2008,1991,-0.810958819,-1.354893478,0.694292849,0.694292849,-1.18785592,-1.886460625,0.815298927
13827,Shawne Williams,2009,328,0.22883693,-3.024502613,-0.023885836,-0.023885836,-0.700391706,-4.041410485,0.300628138
13828,Shawne Williams,2011,2860,-0.826470157,-1.115103813,1.206788954,0.9310803,-0.715381685,-0.784205386,0.312595824
13829,Shawne Williams,2012,976,-2.014315151,-4.741508502,-0.525916092,-0.525916092,-2.059689234,-4.734498865,0.646723597
13830,Shawne Williams,2014,1546,1.162239013,0.072654165,1.081498887,1.081498887,0.97486444,0.030575984,-0.002646994
13831,Shawne Williams,2015,2076,-2.555332155,-2.065114821,0.382176539,0.382176539,-2.122393422,-1.190570417,-0.331276389
13832,Terrence Williams,2010,3398,-1.30934866,-3.971569422,-1.097976082,-1.097976082,-1.903772736,-4.759433075,-0.121890485
13833,Terrence Williams,2011,557,-1.547185296,-6.81824306,-0.610548157,-0.610548157,-2.451215277,-7.33375436,0.970313837
13834,Terrence Williams,2012,1086,-1.730357196,-3.738848218,-0.293590403,-0.293590403,-2.218341832,-4.290719171,0.700351783
13835,Terrence Williams,2013,702,-0.44523003,-2.786954807,-0.015916548,0.0949176,-2.013490614,-4.747309997,-0.22959217
13836,Travis Williams,1998,720,0.311759491,-0.863178699,0.377567938,0.292562689,-0.178621933,-1.362343658,0.623105155
13837,Travis Williams,1999,117,-0.681140859,-4.753880643,-0.063891416,-0.063891416,-1.34782625,-5.759410302,0.715379533
13838,Troy Williams,2017,1172,0.089609963,-4.770297452,-0.592664602,-0.512372163,0.113162431,-3.752181192,0.647355382
13839,Troy Williams,2018,650,0.364462752,0.966314801,0.593448787,0.593448787,0.237626487,0.748278441,1.36902214
13840,Troy Williams,2019,707,-2.981952804,-5.457678325,-0.432766171,-0.432766171,-2.648892175,-5.03065597,0.414127486
13841,Walt Williams,1993,3554,-0.984973048,-0.729462289,1.73855026,1.73855026,-0.967993082,-0.318059471,0.788799943
13842,Walt Williams,1994,2786,-0.92344219,-3.85203487,-0.772968635,-0.772968635,-0.91561999,-3.287695176,1.331269454
13843,Walt Williams,1995,5327,1.05610532,1.727477754,6.284435884,6.284435884,1.104052817,2.033532223,0.412420111
13844,Walt Williams,1996,4364,0.124049791,1.319956119,4.73410652,4.683802823,0.297622261,1.649933381,1.499117219
13845,Walt Williams,1997,5054,-0.104452975,1.119759167,5.250235796,5.250235796,0.270821976,1.592690659,0.421307653
13846,Walt Williams,1998,3032,-0.967456995,-0.47309939,1.875441398,1.413077864,-0.664020479,-0.078327647,1.639144632
13847,Walt Williams,1999,2291,0.846368568,2.471209758,3.276717403,2.993592977,0.443484065,2.12449233,0.232428778
13848,Walt Williams,2000,3690,-0.505961838,1.147022167,3.703612926,3.703612926,-0.450714692,1.033727902,0.189557127
13849,Walt Williams,2001,3016,-0.155582833,-0.090380122,2.155148639,2.155148639,-0.626516866,-0.449721892,0.305893278
13850,Walt Williams,2002,2076,-1.610267556,-0.783076088,1.123608905,1.123608905,-1.81271845,-1.153944123,0.218778046
13851,Walt Williams,2003,2709,0.233259214,-0.183596441,1.835908826,1.631170204,-0.033768406,-0.192615617,0.573649764
13852,Zion Williamson,2020,1489,0.22374158,1.44179222,1.447534103,1.447534103,-0.881696442,0.022342873,1.351814051
13853,Zion Williamson,2021,4360,-0.652527283458115,2.965017006172464,5.98338727353023,5.98338727353023,-0.8299266594303161,2.020089032744809,1.298618816894284
13854,Dedric Willoughby,2000,957,-0.302765911,-0.14982963,0.678176759,0.678176759,-0.582978344,-0.312150733,0.595643735
13855,DJ Wilson,2018,149,-6.75452189,-13.2066695,-0.377970108,-0.377970108,-5.466524074,-10.81222877,-0.213270416
13856,DJ Wilson,2019,2036,0.931411607,-1.408592885,0.627122394,0.958184516,0.33983559,-1.740007814,-0.181527318
13857,DJ Wilson,2020,810,-2.716282764,-7.846220567,-0.943861848,-0.943861848,-3.021360392,-7.332110438,0.003088422
13858,DJ Wilson,2021,921,0.7561018348014019,-3.11533995172994,-0.0866057464287318,-0.0866057464287318,-0.0435196460160183,-3.18529346584386,0.2506360617736296
13859,Jamil Wilson,2018,554,0.988421044,0.653547317,0.476629003,0.476629003,0.28910401,-0.20344752,0.173205808
13860,Trevor Wilson,1991,337,-2.395162827,-11.36764837,-0.713588998,-0.713588998,-3.759648141,-11.87941151,0.183653416
13861,Trevor Wilson,1994,2504,-1.680468313,-4.121887928,-0.850386571,-0.850386571,-2.001774675,-4.331176064,0.105577218
13862,Trevor Wilson,1995,286,-0.551034647,-2.053148665,0.051908687,0.051908687,-1.677938585,-3.725208421,-0.638340317
13863,Trevor Wilson,1996,153,-1.017276733,-1.077008545,0.067245658,0.067245658,-0.93061375,-1.779514757,-0.255805363
13864,Kyle Wiltjer,2017,114,-1.371479833,-8.229641771,-0.141341092,-0.148792841,-1.935409369,-5.640385888,2.330279701
13865,Kennard Winchester,1991,1260,-0.979916375,-4.852464315,-0.652259419,-0.652259419,-1.853250796,-6.104027127,0.174204055
13866,Kennard Winchester,1992,179,-1.079969383,-0.56553451,0.10284148,0.107644062,-2.677221156,-2.998440683,-0.521562766
13867,Kennard Winchester,1993,676,-0.617803085,-3.081878173,-0.057863979,-0.057863979,-1.066365028,-3.811175557,0.499691914
13868,Dylan Windler,2021,1089,-0.4255507011767301,-1.770697795238117,0.2585358843355323,0.2585358843355323,-1.175001142350886,-2.730046469501862,0.8748019154608216
13869,David Wingate,1991,1251,-0.563494195,-4.326261656,-0.487040412,-0.447302334,-0.489098226,-4.413747327,0.536047481
13870,David Wingate,1992,4379,0.711175141,-0.515382163,2.425945072,2.425945072,0.631269231,-0.860313554,0.038249957
13871,David Wingate,1993,3333,-0.27660226,-0.986934149,1.43154877,1.319754679,-0.671501227,-1.753165501,-0.03481302
13872,David Wingate,1994,2065,-0.843212118,-2.515036365,0.120410755,0.120410755,-0.95085763,-2.895219324,-0.053587085
13873,David Wingate,1995,1120,-0.251993309,-2.532913597,0.104189302,-0.246652306,-0.55743127,-3.220982663,0.5902821
13874,David Wingate,1996,1500,-1.648459857,-5.34142546,-1.023137258,-0.834379095,-2.462961966,-6.592483557,0.092900025
13875,David Wingate,1997,2137,-0.395447222,-1.444501037,0.757168183,0.457085262,-0.613553412,-1.996996614,0.429304228
13876,David Wingate,1998,1056,-1.250970632,-5.404822929,-0.753706284,-0.812663633,-2.046108154,-6.400009129,0.324444803
13877,David Wingate,1999,168,-0.66983145,-5.071520691,-0.10941607,-0.10941607,-1.57246718,-6.653746557,0.369676101
13878,David Wingate,2000,60,0.340797352,-10.27201362,-0.12459065,-0.12459065,0.285784789,-10.13373211,1.3681219
13879,David Wingate,2001,17,-2.432206475,9.057277243,0.053917295,0.053917295,-3.054997406,5.830502797,-0.509866299
13880,Dontonio Wingfield,1995,163,1.868601209,-1.770712783,0.041252793,0.041252793,0.917416247,-1.562183153,1.818542705
13881,Dontonio Wingfield,1996,1063,0.505060216,0.443852593,0.905866936,0.797865703,0.223009109,0.019442823,0.816665625
13882,Dontonio Wingfield,1997,1119,-0.912766253,-0.905008586,0.561861987,0.503426209,-1.031084439,-1.085793099,1.150027025
13883,Dontonio Wingfield,1998,17,-3.072165256,-16.80331821,-0.065435656,-0.065435656,-3.254876163,-15.94902563,1.282100572
13884,Justise Winslow,2016,5083,1.67735226,-0.608821042,2.81258991,2.292786171,1.778604833,-0.316382663,-0.31119362
13885,Justise Winslow,2017,1245,0.948919672,-2.902776311,-0.048485531,-0.048485531,2.175736002,-0.415422572,-0.465149656
13886,Justise Winslow,2018,3688,1.735209776,0.032491839,2.550680038,1.952176814,1.895640677,0.114999046,-0.518867074
13887,Justise Winslow,2019,4065,0.293169099,-0.086512891,2.664563233,2.664563233,0.750099453,0.694051909,0.094036208
13888,Justise Winslow,2020,768,1.072241534,-0.90030705,0.33313724,0.33313724,0.346909675,-0.369374288,0.292044728
13889,Justise Winslow,2021,1113,2.11994813070173,-4.671131802216889,-0.501391765775483,-0.525798462677658,1.313147863904659,-4.364419603501418,0.8112566567513332
13890,Cassius Winston,2021,219,-9.685503232539244,-13.61048552100772,-0.5584018849843632,-0.565654886892964,-9.36570432742158,-12.56757625302333,-0.9657267982755704
13891,Trevor Winter,1999,10,-0.131251306,-0.71138068,0.005779652,0.005779652,10.32361401,8.584633503,10.02215742
13892,James Wiseman,2021,1840,-1.669816044031487,-8.505966322211032,-2.470387491123458,-2.470387491123458,-0.9440224486823864,-6.87118932594727,0.6297472408208938
13893,Jeff Withey,2014,1359,1.265176193,0.591444833,1.160737065,1.160737065,-0.270479421,-1.346939136,-0.440029156
13894,Jeff Withey,2015,517,-0.532572676,-0.949487471,0.237821421,0.237821421,-1.553314859,-2.094474901,-0.040927837
13895,Jeff Withey,2016,1273,3.41010867,1.998479579,1.582665737,1.582665737,3.318933973,1.455093163,-0.702054126
13896,Jeff Withey,2017,925,-0.858897779,-0.539340909,0.492308629,0.638063256,1.348716863,1.581899328,-0.470798694
13897,Jeff Withey,2018,83,8.702079465,4.364224425,0.14501411,0.14501411,3.998553046,1.142504088,2.422280642
13898,Randy Wittman,1991,757,-1.583075323,-5.180035329,-0.444294522,-0.45672292,-3.093334946,-7.167009354,-0.743580244
13899,Randy Wittman,1992,240,-2.830710465,-7.395199623,-0.27041147,-0.27041147,-4.32399706,-9.708969955,-0.766875379
13900,Joe Wolf,1991,3817,-1.633495794,-5.106785103,-1.921134285,-1.921134285,-1.221245774,-4.714063205,0.292922924
13901,Joe Wolf,1992,2410,-0.922657797,-5.158710947,-1.425581387,-1.425581387,-1.254636667,-5.624581307,0.002001927
13902,Joe Wolf,1993,382,1.113850886,-2.000754186,0.065976193,0.0528641,0.450397881,-2.816627802,0.324690632
13903,Joe Wolf,1995,1125,-1.174935434,-5.073251418,-0.699971771,-0.690623392,-1.081802455,-5.441776406,0.607083867
13904,Joe Wolf,1996,2214,-2.046137393,-5.521897875,-1.662199253,-1.330410904,-1.755411774,-5.467222453,0.565134794
13905,Joe Wolf,1997,990,0.155325188,-3.398849862,-0.175875713,-0.175875713,0.620339866,-3.154483588,1.091084151
13906,Joe Wolf,1998,1174,-1.726699505,-6.567380807,-1.217125671,-1.217125671,-1.619436952,-6.698069148,0.577741652
13907,Joe Wolf,1999,23,-3.446742014,-14.65993869,-0.077844017,-0.077844017,1.068101294,-10.12458464,6.080587987
13908,Ruben Wolkowyski,2001,589,-0.597257493,-6.238564643,-0.543849548,-0.543849548,-1.429459047,-7.149199062,0.168487724
13909,Ruben Wolkowyski,2003,46,-2.542163943,-7.915568167,-0.064260474,-0.064260474,-4.040578056,-9.987123472,1.469105676
13910,Nate Wolters,2014,2574,1.347141324,1.155209161,2.578374278,2.578374278,-0.212959154,-1.191253616,-1.09322175
13911,Nate Wolters,2015,484,0.040101401,-5.890622673,-0.392190315,-0.392190315,-0.676735266,-7.101526834,-0.803139129
13912,Nate Wolters,2018,36,-3.617595006,-8.694476256,-0.055640297,-0.055640297,-6.038644425,-11.60340595,-3.415769025
13913,Robert Woodard,2021,103,-4.341281098138357,-3.104275784660044,-0.0081579961765797,-0.0081579961765797,-7.233513682661802,-4.838307185449889,0.3001602489528259
13914,Christian Wood,2016,322,0.415726613,-2.076463321,0.050020628,0.050020628,-0.786841695,-2.125788437,0.378576943
13915,Christian Wood,2017,213,0.415969685,-1.67300318,0.058637012,0.058637012,-1.66749949,-3.363179828,-0.263187518
13916,Christian Wood,2019,567,-1.863515307,-3.015272351,-0.035330318,-0.035330318,-2.193355725,-3.434543068,0.387140575
13917,Christian Wood,2020,2748,2.661068454,4.44509814,4.868193101,4.868193101,1.048462392,2.580311791,0.088141132
13918,Christian Wood,2021,2825,2.567250667939678,2.447939035327159,3.538356621541848,3.538356621541848,2.401041592416172,1.936664880782629,0.626551131281868
13919,David Wood,1991,3033,0.261453284,-0.709392204,1.55303048,1.40945476,0.366722601,-0.978313858,1.011806
13920,David Wood,1993,1241,-1.221787223,-3.373480288,-0.19759439,-0.199248588,-1.313732686,-3.702427922,0.712870338
13921,David Wood,1994,2346,-0.707855589,-1.217923528,0.930317232,0.930317232,-0.231295549,-1.178153972,0.665467381
13922,David Wood,1995,2756,-1.722696967,-2.943096658,-0.132469568,-0.132469568,-1.185500543,-2.829835269,0.607077819
13923,David Wood,1996,1547,-1.647942479,-3.462808057,-0.288418013,-0.288418013,-0.747257275,-2.940841164,1.654644581
13924,David Wood,1997,453,-0.673939332,-1.817317004,0.115204624,0.115204624,-1.042769129,-2.713939406,0.798597215
13925,Leon Wood,1991,443,-2.554152945,1.97724732,0.533784239,0.533784239,-3.351866479,0.411209227,-0.304461144
13926,Loren Woods,2002,984,0.386145114,-4.613532283,-0.490429463,-0.490429463,-0.56640725,-5.226974244,-0.031805539
13927,Loren Woods,2003,688,-0.052939019,-4.50073068,-0.316436343,-0.314854763,-1.012455919,-5.168944601,-0.209502548
13928,Loren Woods,2004,942,-0.678363953,-2.935274487,-0.047417098,-0.040912916,-1.604787614,-4.10405318,-0.432816476
13929,Loren Woods,2005,1391,0.509882653,-4.35133171,-0.578343756,-0.578343756,-0.558955097,-5.335331177,-0.531572287
13930,Loren Woods,2006,622,0.216168711,-2.721949716,0.004635298,0.004635298,-0.205910454,-3.187997571,-0.030609546
13931,Loren Woods,2008,34,-0.905207028,1.115682985,0.031588604,-0.002823439,-1.994212196,-1.196710297,-0.527782742
13932,Mike Woodson,1991,351,-2.020934882,-8.124591337,-0.482037674,-0.482037674,-2.555597874,-8.748709315,0.669813882
13933,Qyntel Woods,2003,662,-2.018923557,-5.807105591,-0.560093062,-0.442675139,-2.581290531,-6.049023327,0.741698051
13934,Qyntel Woods,2004,1222,-1.225278227,-5.036314496,-0.790260449,-0.790260449,-1.921580833,-5.636506403,0.606417927
13935,Qyntel Woods,2005,77,1.643108156,-2.36051119,0.008056302,0.008056302,2.768669641,-0.602137123,1.246003111
13936,Qyntel Woods,2006,1938,-0.867531004,-1.51611351,0.638716206,0.638716206,-1.121057512,-2.021375305,0.144180537
13937,Randy Woods,1993,363,0.532297625,-1.028083464,0.154948439,0.154948439,0.137179744,-1.201208387,1.336230118
13938,Randy Woods,1994,739,-0.569375953,-0.119311101,0.478227176,0.478227176,-0.941896696,-0.118967996,1.177551959
13939,Randy Woods,1995,984,0.288180618,0.127242634,0.740926533,0.740926533,0.441189062,0.302932504,1.848392772
13940,Randy Woods,1996,140,2.200560023,3.339038393,0.230276686,0.230276686,2.822759727,4.776781508,2.742079232
13941,Orlando Woolridge,1991,4368,-1.871131377,-0.71392669,1.887222016,1.887222016,-1.748159956,-0.926407866,-0.341209288
13942,Orlando Woolridge,1992,4310,-0.680286301,-1.860238568,0.995325782,1.17398822,-1.208617861,-2.565224072,-0.039543066
13943,Orlando Woolridge,1993,3059,-1.715570599,-2.507537473,0.195482786,0.195482786,-1.836425224,-2.978803178,-0.228143117
13944,Orlando Woolridge,1994,3943,-1.885540099,-3.721332108,-0.968715395,-0.968715395,-1.810592959,-3.967118008,-0.013020097
13945,Haywoode Workman,1991,4179,-0.035463716,-0.570785765,2.260270151,2.260270151,0.229574599,-0.608248366,-0.052704833
13946,Haywoode Workman,1994,4315,0.732783569,1.193212008,4.560585019,2.917318101,0.902021867,1.419399053,0.038346963
13947,Haywoode Workman,1995,2455,0.911366223,0.68375871,2.319594265,1.759009794,0.941666884,0.807128928,0.710584626
13948,Haywoode Workman,1996,2283,0.861778961,-0.509667066,1.40408096,1.3390177,0.911105194,-0.302456472,0.731304096
13949,Haywoode Workman,1997,152,-0.546906159,-0.307088889,0.101627134,0.101627134,-0.113931832,-0.24638075,0.606421751
13950,Haywoode Workman,1999,1593,-0.951369785,0.106437243,1.258771699,1.350821712,-0.962536686,-0.031813552,-0.235834728
13951,Haywoode Workman,2000,683,-0.408103634,-1.744074824,0.183718029,0.183718029,-0.693463075,-1.90897035,1.51987416
13952,James Worthy,1991,7386,0.72975601,2.360584888,9.71835772,8.461334007,0.683057939,2.620604531,-0.584512725
13953,James Worthy,1992,4109,-0.4416645,-0.015832148,2.92372272,2.92372272,-0.537932406,0.045642483,-0.561584023
13954,James Worthy,1993,5070,-0.5450775,-0.967004107,2.253427553,2.378694157,-1.116026219,-1.417976812,-0.504464232
13955,James Worthy,1994,3214,-2.073112091,-4.571307899,-1.479681198,-1.479681198,-3.035217336,-5.370632723,-0.278939537
13956,Antoine Wright,2006,719,-1.192988488,-7.252147346,-0.87932538,-0.846280167,-2.436107822,-8.93821424,0.599064665
13957,Antoine Wright,2007,2495,-0.148540228,-3.688849304,-0.614206406,-0.768343668,-0.34536138,-4.207892793,0.200950183
13958,Antoine Wright,2008,2384,-0.693996133,-3.266551145,-0.337695422,-0.242714301,-0.66139445,-3.418765349,0.977996206
13959,Antoine Wright,2009,3308,-1.531051162,-2.647869089,0.103205917,-0.142106869,-1.10761706,-2.278047697,0.617258532
13960,Antoine Wright,2010,2731,-1.030280157,-2.473055667,0.197508172,0.197508172,-1.325963032,-2.574273638,0.392658809
13961,Antoine Wright,2011,62,-1.403495095,-6.806447268,-0.064942136,-0.064942136,-2.234335102,-7.799887431,1.139633574
13962,Bracey Wright,2006,253,-1.748397498,-2.377420902,0.02560425,0.02560425,-2.947251081,-3.875856212,-0.206669173
13963,Bracey Wright,2007,364,0.495401682,0.996018188,0.361518391,0.361518391,-0.734596026,-0.560637105,-0.413315128
13964,Brandan Wright,2008,783,-0.832806991,-1.985903806,0.145481337,0.145481337,-2.225125012,-4.065756174,-0.701557758
13965,Brandan Wright,2009,1424,-0.573558732,-0.145027511,0.91061392,0.91061392,-0.931589467,-0.845075934,-0.383359592
13966,Brandan Wright,2011,739,-0.715684056,-2.616791101,0.035780347,0.035780347,-1.623777357,-3.934378382,-0.33529871
13967,Brandan Wright,2012,1575,1.398599769,1.365369316,1.698878287,1.82153845,0.732971521,0.231715633,-0.64004111
13968,Brandan Wright,2013,2278,0.610102606,1.04578346,2.20517527,2.20517527,-0.08089169,-0.007858015,-0.83632106
13969,Brandan Wright,2014,2320,-1.293360166,0.561479152,1.965386205,1.634187585,-1.469354703,0.311834502,-0.803531713
13970,Brandan Wright,2015,2933,1.347405609,1.660764521,3.237562956,3.237562956,0.922502095,0.67669558,-0.664325508
13971,Brandan Wright,2016,427,0.200283066,-1.975265609,0.083503855,0.083503855,-0.486745143,-4.61399124,-0.341966995
13972,Brandan Wright,2017,894,-0.192558606,-0.668271212,0.484107522,0.446852408,-0.788246865,-1.436805401,-1.147004779
13973,Brandan Wright,2018,777,2.504319878,1.510435286,0.820280506,0.820280506,0.616142122,-1.299795071,-0.7127853
13974,Chris Wright,2012,362,-0.03100068,0.182207333,0.277616609,0.277616609,-0.730495717,-1.341753641,-0.212958861
13975,Chris Wright,2014,259,-0.93014129,-0.821394436,0.125003773,0.125003773,-1.831540528,-2.573464958,0.791404106
13976,Chris Wright,2013,8,-4.15716607,-14.76942333,-0.024480089,-0.024480089,-8.836530752,-19.07388255,-0.186554069
13977,Delon Wright,2016,541,1.902009476,1.388497939,0.574753587,0.368323947,-0.407366933,-1.144234532,-0.776551467
13978,Delon Wright,2017,1062,4.033265627,3.687054847,1.760251713,1.404950674,3.02592861,2.13447711,-0.980542782
13979,Delon Wright,2018,3352,2.240844937,3.635821426,5.35095193,4.481345501,1.648876185,3.046691371,-0.869023602
13980,Delon Wright,2019,3586,2.004638512,2.486914485,4.504778666,4.504778666,2.254855784,2.135777523,-0.800096356
13981,Delon Wright,2020,3440,0.424905359,0.788695545,2.915670723,2.887300061,0.372512216,0.762311743,-0.593816171
13982,Delon Wright,2021,3602,1.70784589446429,2.62358565492327,4.746659369428078,4.746659369428078,1.832711767886028,2.666623764193404,-1.300450610780216
13983,Dorell Wright,2005,52,3.40727289,-1.92782121,0.011628707,0.011628707,3.233818778,-0.047513695,2.461067694
13984,Dorell Wright,2006,255,-1.042542355,-4.303990505,-0.104715607,-0.104715607,-2.811741632,-6.32120012,0.052480656
13985,Dorell Wright,2007,2450,-0.220215919,-3.629347604,-0.579374376,-0.575793024,-0.487965975,-4.101091722,-0.097958166
13986,Dorell Wright,2008,2098,0.81542617,-0.224438344,1.412789839,1.412789839,0.430708713,-1.426855929,-0.641864465
13987,Dorell Wright,2009,143,-0.953785159,-7.954075565,-0.203106481,-0.197849718,-1.915285132,-8.952166453,0.665029222
13988,Dorell Wright,2010,3040,1.063920557,1.721487582,3.661513103,3.609028427,0.37776905,0.69571789,-0.32966142
13989,Dorell Wright,2011,6287,0.114350867,1.44956558,6.72680356,6.72680356,0.258312444,1.848359088,-0.221367374
13990,Dorell Wright,2012,3209,-0.635630647,0.828922817,3.012249535,3.012249535,-0.653915241,0.902570094,-0.01824
13991,Dorell Wright,2013,3419,-1.073663234,0.160284404,2.645543373,2.645543373,-1.264349925,-0.087383785,-0.06693515
13992,Dorell Wright,2014,2192,0.028919716,-0.222146772,1.381942545,1.62388203,-0.796900882,-0.933976173,0.213077931
13993,Dorell Wright,2015,1208,1.778509015,3.973960632,2.035799089,2.035799089,1.484856171,3.641604795,0.231593276
13994,Dorell Wright,2016,39,-4.860210121,8.689017874,0.114296524,0.0,-9.277933018,-0.079499368,-0.056952603
13995,Howard Wright,1991,343,-1.157058849,-5.637629145,-0.23699847,-0.23699847,-0.844676835,-5.272593732,1.065377552
13996,Howard Wright,1993,20,-2.473346807,3.610062511,0.032221637,0.032221637,-4.525048345,0.53196942,-0.686333361
13997,Julian Wright,2008,1451,0.502581336,0.115148729,1.145266025,0.74924176,-0.55167721,-1.169190256,-0.15093889
13998,Julian Wright,2009,1489,0.770791822,-2.537859037,0.085679375,0.172105406,-0.354883516,-3.699425746,-0.136432246
13999,Julian Wright,2010,1700,0.603594341,-1.787597136,0.424424607,0.424424607,-0.971217606,-3.840597072,-0.713768694
14000,Julian Wright,2011,1500,1.492439294,0.038717911,1.084515984,1.084515984,0.181546538,-1.606614304,-0.457630331
14001,Justin Wright-Foreman,2020,95,-8.202091313,-12.56329934,-0.225267659,-0.225267659,-6.882328937,-10.16283975,-0.016260456
14002,Lorenzen Wright,1997,3894,0.018202446,-2.335042709,0.427291528,0.419874104,0.145605171,-2.186089814,-0.387136709
14003,Lorenzen Wright,1998,4025,-0.183216298,-2.733023706,0.017861715,0.017861715,0.489264956,-1.948304655,-0.210247674
14004,Lorenzen Wright,1999,2141,-1.443984822,-2.017246835,0.424114287,0.424114287,-0.698974369,-1.554906338,-0.043738196
14005,Lorenzen Wright,2000,2328,-0.481731047,-2.510515405,0.148217394,0.148217394,-0.037394877,-2.11809669,0.629960209
14006,Lorenzen Wright,2001,3850,-1.19883489,-3.534949703,-0.795245766,-0.795245766,-0.771571179,-2.93492699,-0.105676386
14007,Lorenzen Wright,2002,2402,-0.905631214,-3.882226837,-0.721568082,-0.721568082,-0.455662355,-3.266854525,-0.138087054
14008,Lorenzen Wright,2003,3872,-1.110418597,-3.894631627,-1.155833972,-1.155833972,-0.612462928,-2.948255853,-0.130176105
14009,Lorenzen Wright,2004,3405,-0.395292428,-3.220924286,-0.456918037,-0.124407833,-0.03567845,-2.477540671,-0.134140471
14010,Lorenzen Wright,2005,4429,1.332263825,-1.79860439,1.151102017,1.209249736,1.5318378,-1.307352609,-0.172995411
14011,Lorenzen Wright,2006,3222,2.089285347,-0.876960121,1.702517,1.558974838,1.960585471,-0.889429672,0.005274381
14012,Lorenzen Wright,2007,1963,0.772814778,-3.381881816,-0.337231086,-0.337231086,1.227158912,-3.034801566,0.993095989
14013,Lorenzen Wright,2008,310,-0.299971855,-6.139415109,-0.280522787,-0.280522787,0.100193098,-5.986711512,1.13909318
